Time,Event,Entity,Station,Train,Direction,Destination
23:03,Arrives,Passenger_2347,Las Tablas,,,Montecarmelo
23:03,Arrives,Passenger_2348,Montecarmelo,,,Mirasierra
23:03,Arrives,Passenger_2349,Tres Olivos,,,Chamartin (station)
23:03,Arrives,Passenger_2350,Las Tablas,,,Chamartin (station)
23:04,Arrives,Train 2,Paco de Lucia,Train 2,clockwise,
23:04,Arrives,Passenger_2351,Tres Olivos,,,Montecarmelo
23:04,Arrives,Passenger_2352,Chamartin (station),,,La Moraleja
23:05,Arrives,Train 3,Las Tablas,Train 3,clockwise,
23:05,Alights,Passenger_2255,Las Tablas,Train 3,clockwise,Las Tablas
23:05,Alights,Passenger_2306,Las Tablas,Train 3,clockwise,Las Tablas
23:05,Alights,Passenger_2314,Las Tablas,Train 3,clockwise,Las Tablas
23:05,Arrives,Train 4,Montecarmelo,Train 4,counterclockwise,
23:05,Arrives,Passenger_2353,Las Tablas,,,Tres Olivos
23:05,Arrives,Passenger_2354,Chamartin (station),,,Mirasierra
23:06,Arrives,Train 5,Castellana,Train 5,counterclockwise,
23:06,Arrives,Passenger_2355,Sanchinarro,,,Las Tablas
23:06,Arrives,Passenger_2356,Paco de Lucia,,,La Moraleja
23:06,Arrives,Passenger_2357,Paco de Lucia,,,Chamartin (station)
23:06,Arrives,Passenger_2358,Las Tablas,,,Mirasierra
23:07,Arrives,Train 1,Castellana,Train 1,clockwise,
23:07,Alights,Passenger_2301,Castellana,Train 1,clockwise,Castellana
23:07,Alights,Passenger_2331,Castellana,Train 1,clockwise,Castellana
23:07,Boards,Passenger_2327,Castellana,Train 1,clockwise,Sanchinarro
23:07,Boards,Passenger_2333,Castellana,Train 1,clockwise,Montecarmelo
23:07,Boards,Passenger_2334,Castellana,Train 1,clockwise,Chamartin (station)
23:07,Boards,Passenger_2339,Castellana,Train 1,clockwise,Paco de Lucia
23:07,Arrives,Train 6,Sanchinarro,Train 6,counterclockwise,
23:07,Alights,Passenger_2290,Sanchinarro,Train 6,counterclockwise,Sanchinarro
23:07,Alights,Passenger_2299,Sanchinarro,Train 6,counterclockwise,Sanchinarro
23:07,Alights,Passenger_2253,Sanchinarro,Train 6,counterclockwise,Sanchinarro
23:07,Arrives,Train 3,Tres Olivos,Train 3,clockwise,
23:07,Alights,Passenger_2260,Tres Olivos,Train 3,clockwise,Tres Olivos
23:07,Boards,Passenger_2337,Tres Olivos,Train 3,clockwise,Sanchinarro
23:07,Boards,Passenger_2342,Tres Olivos,Train 3,clockwise,Chamartin (station)
23:07,Boards,Passenger_2349,Tres Olivos,Train 3,clockwise,Chamartin (station)
23:07,Boards,Passenger_2351,Tres Olivos,Train 3,clockwise,Montecarmelo
23:07,Arrives,Passenger_2359,Las Tablas,,,Montecarmelo
23:07,Arrives,Passenger_2360,Castellana,,,Montecarmelo
23:08,Arrives,Train 4,Tres Olivos,Train 4,counterclockwise,
23:09,Arrives,Train 2,Castellana,Train 2,clockwise,
23:09,Arrives,Train 6,Pinar de Chamartin,Train 6,counterclockwise,
23:09,Arrives,Passenger_2361,Castellana,,,Sanchinarro
23:09,Arrives,Passenger_2362,Las Tablas,,,Pinar de Chamartin
23:10,Arrives,Train 1,Chamartin (station),Train 1,clockwise,
23:10,Alights,Passenger_2334,Chamartin (station),Train 1,clockwise,Chamartin (station)
23:10,Arrives,Train 3,Montecarmelo,Train 3,clockwise,
23:10,Alights,Passenger_2272,Montecarmelo,Train 3,clockwise,Montecarmelo
23:10,Alights,Passenger_2351,Montecarmelo,Train 3,clockwise,Montecarmelo
23:10,Arrives,Train 4,Las Tablas,Train 4,counterclockwise,
23:10,Alights,Passenger_2310,Las Tablas,Train 4,counterclockwise,Las Tablas
23:10,Boards,Passenger_2293,Las Tablas,Train 4,counterclockwise,La Moraleja
23:10,Boards,Passenger_2300,Las Tablas,Train 4,counterclockwise,Sanchinarro
23:10,Boards,Passenger_2302,Las Tablas,Train 4,counterclockwise,Mirasierra
23:10,Boards,Passenger_2304,Las Tablas,Train 4,counterclockwise,Tres Olivos
23:10,Boards,Passenger_2313,Las Tablas,Train 4,counterclockwise,Paco de Lucia
23:10,Boards,Passenger_2325,Las Tablas,Train 4,counterclockwise,Castellana
23:10,Boards,Passenger_2335,Las Tablas,Train 4,counterclockwise,Tres Olivos
23:10,Boards,Passenger_2340,Las Tablas,Train 4,counterclockwise,Tres Olivos
23:10,Boards,Passenger_2347,Las Tablas,Train 4,counterclockwise,Montecarmelo
23:10,Boards,Passenger_2350,Las Tablas,Train 4,counterclockwise,Chamartin (station)
23:10,Boards,Passenger_2353,Las Tablas,Train 4,counterclockwise,Tres Olivos
23:10,Boards,Passenger_2358,Las Tablas,Train 4,counterclockwise,Mirasierra
23:10,Boards,Passenger_2359,Las Tablas,Train 4,counterclockwise,Montecarmelo
23:10,Boards,Passenger_2362,Las Tablas,Train 4,counterclockwise,Pinar de Chamartin
23:10,Arrives,Passenger_2363,Paco de Lucia,,,Mirasierra
23:10,Arrives,Passenger_2364,Mirasierra,,,Chamartin (station)
23:11,Arrives,Train 5,Paco de Lucia,Train 5,counterclockwise,
23:11,Arrives,Passenger_2365,Tres Olivos,,,Montecarmelo
23:11,Arrives,Passenger_2366,Las Tablas,,,Pinar de Chamartin
23:12,Arrives,Train 2,Chamartin (station),Train 2,clockwise,
23:12,Arrives,Train 3,Mirasierra,Train 3,clockwise,
23:12,Alights,Passenger_2316,Mirasierra,Train 3,clockwise,Mirasierra
23:12,Arrives,Passenger_2367,Sanchinarro,,,Paco de Lucia
23:12,Arrives,Passenger_2368,Mirasierra,,,Sanchinarro
23:12,Arrives,Passenger_2369,Tres Olivos,,,Chamartin (station)
23:12,Arrives,Passenger_2370,Mirasierra,,,Chamartin (station)
23:13,Arrives,Passenger_2371,Pinar de Chamartin,,,Sanchinarro
23:13,Arrives,Passenger_2372,La Moraleja,,,Montecarmelo
23:13,Arrives,Passenger_2373,Las Tablas,,,Sanchinarro
23:14,Arrives,Train 1,Pinar de Chamartin,Train 1,clockwise,
23:14,Arrives,Passenger_2374,Chamartin (station),,,Pinar de Chamartin
23:14,Arrives,Passenger_2375,Tres Olivos,,,Castellana
23:14,Arrives,Passenger_2376,Paco de Lucia,,,Las Tablas
23:15,Arrives,Train 4,La Moraleja,Train 4,counterclockwise,
23:15,Alights,Passenger_2293,La Moraleja,Train 4,counterclockwise,La Moraleja
23:15,Arrives,Train 5,Mirasierra,Train 5,counterclockwise,
23:15,Alights,Passenger_2281,Mirasierra,Train 5,counterclockwise,Mirasierra
23:15,Boards,Passenger_2364,Mirasierra,Train 5,counterclockwise,Chamartin (station)
23:15,Boards,Passenger_2368,Mirasierra,Train 5,counterclockwise,Sanchinarro
23:15,Boards,Passenger_2370,Mirasierra,Train 5,counterclockwise,Chamartin (station)
23:15,Arrives,Train 6,Chamartin (station),Train 6,counterclockwise,
23:15,Alights,Passenger_2317,Chamartin (station),Train 6,counterclockwise,Chamartin (station)
23:15,Boards,Passenger_2329,Chamartin (station),Train 6,counterclockwise,Sanchinarro
23:15,Boards,Passenger_2338,Chamartin (station),Train 6,counterclockwise,Sanchinarro
23:15,Boards,Passenger_2344,Chamartin (station),Train 6,counterclockwise,Tres Olivos
23:15,Boards,Passenger_2352,Chamartin (station),Train 6,counterclockwise,La Moraleja
23:15,Boards,Passenger_2354,Chamartin (station),Train 6,counterclockwise,Mirasierra
23:15,Boards,Passenger_2374,Chamartin (station),Train 6,counterclockwise,Pinar de Chamartin
23:15,Arrives,Passenger_2377,Las Tablas,,,Montecarmelo
23:16,Arrives,Train 2,Pinar de Chamartin,Train 2,clockwise,
23:16,Arrives,Train 3,Paco de Lucia,Train 3,clockwise,
23:16,Arrives,Train 1,Sanchinarro,Train 1,clockwise,
23:16,Alights,Passenger_2320,Sanchinarro,Train 1,clockwise,Sanchinarro
23:16,Alights,Passenger_2327,Sanchinarro,Train 1,clockwise,Sanchinarro
23:16,Boards,Passenger_2321,Sanchinarro,Train 1,clockwise,Paco de Lucia
23:16,Boards,Passenger_2323,Sanchinarro,Train 1,clockwise,Montecarmelo
23:16,Boards,Passenger_2330,Sanchinarro,Train 1,clockwise,La Moraleja
23:16,Boards,Passenger_2332,Sanchinarro,Train 1,clockwise,Las Tablas
23:16,Boards,Passenger_2355,Sanchinarro,Train 1,clockwise,Las Tablas
23:16,Boards,Passenger_2367,Sanchinarro,Train 1,clockwise,Paco de Lucia
23:16,Arrives,Passenger_2378,Pinar de Chamartin,,,Sanchinarro
23:16,Arrives,Passenger_2379,Castellana,,,Mirasierra
23:16,Arrives,Passenger_2380,Montecarmelo,,,Mirasierra
23:16,Arrives,Passenger_2381,Castellana,,,Sanchinarro
23:17,Arrives,Train 5,Montecarmelo,Train 5,counterclockwise,
23:17,Arrives,Passenger_2382,Castellana,,,Sanchinarro
23:17,Arrives,Passenger_2383,La Moraleja,,,Castellana
23:18,Arrives,Train 6,Castellana,Train 6,counterclockwise,
23:18,Alights,Passenger_2328,Castellana,Train 6,counterclockwise,Castellana
23:18,Arrives,Train 2,Sanchinarro,Train 2,clockwise,
23:18,Arrives,Passenger_2384,Las Tablas,,,Chamartin (station)
23:18,Arrives,Passenger_2385,Tres Olivos,,,Castellana
23:19,Arrives,Train 1,La Moraleja,Train 1,clockwise,
23:19,Alights,Passenger_2330,La Moraleja,Train 1,clockwise,La Moraleja
23:19,Arrives,Train 4,Sanchinarro,Train 4,counterclockwise,
23:19,Alights,Passenger_2326,Sanchinarro,Train 4,counterclockwise,Sanchinarro
23:19,Alights,Passenger_2300,Sanchinarro,Train 4,counterclockwise,Sanchinarro
23:19,Arrives,Passenger_2386,Tres Olivos,,,Chamartin (station)
23:19,Arrives,Passenger_2387,Montecarmelo,,,Sanchinarro
23:20,Arrives,Train 5,Tres Olivos,Train 5,counterclockwise,
23:20,Alights,Passenger_2295,Tres Olivos,Train 5,counterclockwise,Tres Olivos
23:21,Arrives,Train 3,Castellana,Train 3,clockwise,
23:21,Arrives,Train 2,La Moraleja,Train 2,clockwise,
23:21,Alights,Passenger_2296,La Moraleja,Train 2,clockwise,La Moraleja
23:21,Alights,Passenger_2343,La Moraleja,Train 2,clockwise,La Moraleja
23:21,Boards,Passenger_2346,La Moraleja,Train 2,clockwise,Mirasierra
23:21,Boards,Passenger_2372,La Moraleja,Train 2,clockwise,Montecarmelo
23:21,Boards,Passenger_2383,La Moraleja,Train 2,clockwise,Castellana
23:21,Arrives,Train 4,Pinar de Chamartin,Train 4,counterclockwise,
23:21,Alights,Passenger_2362,Pinar de Chamartin,Train 4,counterclockwise,Pinar de Chamartin
23:21,Arrives,Passenger_2388,Castellana,,,Paco de Lucia
23:21,Arrives,Passenger_2389,Las Tablas,,,Montecarmelo
23:21,Arrives,Passenger_2390,Castellana,,,Chamartin (station)
23:21,Arrives,Passenger_2391,Tres Olivos,,,Mirasierra
23:22,Arrives,Train 5,Las Tablas,Train 5,counterclockwise,
23:22,Alights,Passenger_2303,Las Tablas,Train 5,counterclockwise,Las Tablas
23:22,Arrives,Passenger_2392,Castellana,,,Las Tablas
23:22,Arrives,Passenger_2393,Mirasierra,,,Pinar de Chamartin
23:22,Arrives,Passenger_2394,Mirasierra,,,Pinar de Chamartin
23:23,Arrives,Train 6,Paco de Lucia,Train 6,counterclockwise,
23:23,Alights,Passenger_2223,Paco de Lucia,Train 6,counterclockwise,Paco de Lucia
23:23,Arrives,Passenger_2395,Mirasierra,,,Castellana
23:23,Arrives,Passenger_2396,Sanchinarro,,,La Moraleja
23:23,Arrives,Passenger_2397,Las Tablas,,,Sanchinarro
23:23,Arrives,Passenger_2398,Chamartin (station),,,Tres Olivos
23:24,Arrives,Train 1,Las Tablas,Train 1,clockwise,
23:24,Alights,Passenger_2332,Las Tablas,Train 1,clockwise,Las Tablas
23:24,Alights,Passenger_2355,Las Tablas,Train 1,clockwise,Las Tablas
23:24,Arrives,Train 3,Chamartin (station),Train 3,clockwise,
23:24,Alights,Passenger_2342,Chamartin (station),Train 3,clockwise,Chamartin (station)
23:24,Alights,Passenger_2349,Chamartin (station),Train 3,clockwise,Chamartin (station)
23:24,Boards,Passenger_2398,Chamartin (station),Train 3,clockwise,Tres Olivos
23:24,Arrives,Passenger_2399,Chamartin (station),,,Castellana
23:25,Arrives,Passenger_2400,Sanchinarro,,,Chamartin (station)
23:25,Arrives,Passenger_2401,La Moraleja,,,Mirasierra
23:26,Arrives,Train 2,Las Tablas,Train 2,clockwise,
23:26,Alights,Passenger_2319,Las Tablas,Train 2,clockwise,Las Tablas
23:26,Arrives,Train 1,Tres Olivos,Train 1,clockwise,
23:27,Arrives,Train 5,La Moraleja,Train 5,counterclockwise,
23:27,Arrives,Train 6,Mirasierra,Train 6,counterclockwise,
23:27,Alights,Passenger_2354,Mirasierra,Train 6,counterclockwise,Mirasierra
23:27,Arrives,Train 4,Chamartin (station),Train 4,counterclockwise,
23:27,Alights,Passenger_2345,Chamartin (station),Train 4,counterclockwise,Chamartin (station)
23:27,Alights,Passenger_2350,Chamartin (station),Train 4,counterclockwise,Chamartin (station)
23:27,Arrives,Passenger_2402,Las Tablas,,,Sanchinarro
23:27,Arrives,Passenger_2403,Castellana,,,Pinar de Chamartin
23:28,Arrives,Train 3,Pinar de Chamartin,Train 3,clockwise,
23:28,Boards,Passenger_2371,Pinar de Chamartin,Train 3,clockwise,Sanchinarro
23:28,Boards,Passenger_2378,Pinar de Chamartin,Train 3,clockwise,Sanchinarro
23:28,Arrives,Train 2,Tres Olivos,Train 2,clockwise,
23:28,Arrives,Passenger_2404,Mirasierra,,,Tres Olivos
23:29,Arrives,Train 1,Montecarmelo,Train 1,clockwise,
23:29,Alights,Passenger_2333,Montecarmelo,Train 1,clockwise,Montecarmelo
23:29,Alights,Passenger_2323,Montecarmelo,Train 1,clockwise,Montecarmelo
23:29,Arrives,Train 6,Montecarmelo,Train 6,counterclockwise,
23:29,Arrives,Passenger_2405,Sanchinarro,,,La Moraleja
23:29,Arrives,Passenger_2406,La Moraleja,,,Montecarmelo
23:30,Arrives,Train 4,Castellana,Train 4,counterclockwise,
23:30,Alights,Passenger_2325,Castellana,Train 4,counterclockwise,Castellana
23:30,Arrives,Train 3,Sanchinarro,Train 3,clockwise,
23:30,Alights,Passenger_2337,Sanchinarro,Train 3,clockwise,Sanchinarro
23:30,Alights,Passenger_2371,Sanchinarro,Train 3,clockwise,Sanchinarro
23:30,Alights,Passenger_2378,Sanchinarro,Train 3,clockwise,Sanchinarro
23:30,Boards,Passenger_2396,Sanchinarro,Train 3,clockwise,La Moraleja
23:30,Boards,Passenger_2400,Sanchinarro,Train 3,clockwise,Chamartin (station)
23:30,Boards,Passenger_2405,Sanchinarro,Train 3,clockwise,La Moraleja
23:30,Arrives,Passenger_2407,Sanchinarro,,,Tres Olivos
23:31,Arrives,Train 2,Montecarmelo,Train 2,clockwise,
23:31,Alights,Passenger_2372,Montecarmelo,Train 2,clockwise,Montecarmelo
23:31,Boards,Passenger_2341,Montecarmelo,Train 2,clockwise,Sanchinarro
23:31,Boards,Passenger_2348,Montecarmelo,Train 2,clockwise,Mirasierra
23:31,Boards,Passenger_2380,Montecarmelo,Train 2,clockwise,Mirasierra
23:31,Boards,Passenger_2387,Montecarmelo,Train 2,clockwise,Sanchinarro
23:31,Arrives,Train 5,Sanchinarro,Train 5,counterclockwise,
23:31,Alights,Passenger_2368,Sanchinarro,Train 5,counterclockwise,Sanchinarro
23:31,Boards,Passenger_2407,Sanchinarro,Train 5,counterclockwise,Tres Olivos
23:31,Arrives,Train 1,Mirasierra,Train 1,clockwise,
23:31,Arrives,Passenger_2408,Chamartin (station),,,Las Tablas
23:32,Arrives,Train 6,Tres Olivos,Train 6,counterclockwise,
23:32,Alights,Passenger_2344,Tres Olivos,Train 6,counterclockwise,Tres Olivos
23:32,Arrives,Passenger_2409,Tres Olivos,,,Montecarmelo
23:33,Arrives,Train 3,La Moraleja,Train 3,clockwise,
23:33,Alights,Passenger_2396,La Moraleja,Train 3,clockwise,La Moraleja
23:33,Alights,Passenger_2405,La Moraleja,Train 3,clockwise,La Moraleja
23:33,Boards,Passenger_2401,La Moraleja,Train 3,clockwise,Mirasierra
23:33,Boards,Passenger_2406,La Moraleja,Train 3,clockwise,Montecarmelo
23:33,Arrives,Train 2,Mirasierra,Train 2,clockwise,
23:33,Alights,Passenger_2346,Mirasierra,Train 2,clockwise,Mirasierra
23:33,Alights,Passenger_2348,Mirasierra,Train 2,clockwise,Mirasierra
23:33,Alights,Passenger_2380,Mirasierra,Train 2,clockwise,Mirasierra
23:33,Arrives,Train 5,Pinar de Chamartin,Train 5,counterclockwise,
23:34,Arrives,Train 6,Las Tablas,Train 6,counterclockwise,
23:34,Arrives,Passenger_2410,Mirasierra,,,Montecarmelo
23:35,Arrives,Train 4,Paco de Lucia,Train 4,counterclockwise,
23:35,Alights,Passenger_2313,Paco de Lucia,Train 4,counterclockwise,Paco de Lucia
23:35,Arrives,Train 1,Paco de Lucia,Train 1,clockwise,
23:35,Alights,Passenger_2339,Paco de Lucia,Train 1,clockwise,Paco de Lucia
23:35,Alights,Passenger_2321,Paco de Lucia,Train 1,clockwise,Paco de Lucia
23:35,Alights,Passenger_2367,Paco de Lucia,Train 1,clockwise,Paco de Lucia
23:35,Boards,Passenger_2298,Paco de Lucia,Train 1,clockwise,Montecarmelo
23:35,Boards,Passenger_2309,Paco de Lucia,Train 1,clockwise,Castellana
23:35,Boards,Passenger_2311,Paco de Lucia,Train 1,clockwise,Chamartin (station)
23:35,Boards,Passenger_2315,Paco de Lucia,Train 1,clockwise,Chamartin (station)
23:35,Boards,Passenger_2322,Paco de Lucia,Train 1,clockwise,Montecarmelo
23:35,Boards,Passenger_2336,Paco de Lucia,Train 1,clockwise,Chamartin (station)
23:35,Boards,Passenger_2356,Paco de Lucia,Train 1,clockwise,La Moraleja
23:35,Boards,Passenger_2357,Paco de Lucia,Train 1,clockwise,Chamartin (station)
23:35,Boards,Passenger_2363,Paco de Lucia,Train 1,clockwise,Mirasierra
23:35,Boards,Passenger_2376,Paco de Lucia,Train 1,clockwise,Las Tablas
23:35,Arrives,Passenger_2411,Paco de Lucia,,,Montecarmelo
23:35,Arrives,Passenger_2412,Montecarmelo,,,Mirasierra
23:35,Arrives,Passenger_2413,Castellana,,,Tres Olivos
23:35,Arrives,Passenger_2414,Sanchinarro,,,Montecarmelo
23:37,Arrives,Train 2,Paco de Lucia,Train 2,clockwise,
23:37,Arrives,Passenger_2415,Las Tablas,,,Chamartin (station)
23:38,Arrives,Train 3,Las Tablas,Train 3,clockwise,
23:38,Arrives,Passenger_2416,Castellana,,,Paco de Lucia
23:39,Arrives,Train 6,La Moraleja,Train 6,counterclockwise,
23:39,Alights,Passenger_2352,La Moraleja,Train 6,counterclockwise,La Moraleja
23:39,Arrives,Train 4,Mirasierra,Train 4,counterclockwise,
23:39,Alights,Passenger_2302,Mirasierra,Train 4,counterclockwise,Mirasierra
23:39,Alights,Passenger_2358,Mirasierra,Train 4,counterclockwise,Mirasierra
23:39,Arrives,Train 5,Chamartin (station),Train 5,counterclockwise,
23:39,Alights,Passenger_2364,Chamartin (station),Train 5,counterclockwise,Chamartin (station)
23:39,Alights,Passenger_2370,Chamartin (station),Train 5,counterclockwise,Chamartin (station)
23:39,Boards,Passenger_2399,Chamartin (station),Train 5,counterclockwise,Castellana
23:39,Boards,Passenger_2408,Chamartin (station),Train 5,counterclockwise,Las Tablas
23:40,Arrives,Train 1,Castellana,Train 1,clockwise,
23:40,Alights,Passenger_2309,Castellana,Train 1,clockwise,Castellana
23:40,Arrives,Train 3,Tres Olivos,Train 3,clockwise,
23:40,Alights,Passenger_2398,Tres Olivos,Train 3,clockwise,Tres Olivos
23:40,Arrives,Passenger_2417,Montecarmelo,,,Paco de Lucia
23:41,Arrives,Train 4,Montecarmelo,Train 4,counterclockwise,
23:41,Alights,Passenger_2347,Montecarmelo,Train 4,counterclockwise,Montecarmelo
23:41,Alights,Passenger_2359,Montecarmelo,Train 4,counterclockwise,Montecarmelo
23:41,Arrives,Passenger_2418,Castellana,,,Pinar de Chamartin
23:41,Arrives,Passenger_2419,Tres Olivos,,,La Moraleja
23:42,Arrives,Train 2,Castellana,Train 2,clockwise,
23:42,Alights,Passenger_2383,Castellana,Train 2,clockwise,Castellana
23:42,Boards,Passenger_2360,Castellana,Train 2,clockwise,Montecarmelo
23:42,Boards,Passenger_2361,Castellana,Train 2,clockwise,Sanchinarro
23:42,Boards,Passenger_2379,Castellana,Train 2,clockwise,Mirasierra
23:42,Boards,Passenger_2381,Castellana,Train 2,clockwise,Sanchinarro
23:42,Boards,Passenger_2382,Castellana,Train 2,clockwise,Sanchinarro
23:42,Boards,Passenger_2388,Castellana,Train 2,clockwise,Paco de Lucia
23:42,Boards,Passenger_2390,Castellana,Train 2,clockwise,Chamartin (station)
23:42,Boards,Passenger_2392,Castellana,Train 2,clockwise,Las Tablas
23:42,Boards,Passenger_2403,Castellana,Train 2,clockwise,Pinar de Chamartin
23:42,Boards,Passenger_2413,Castellana,Train 2,clockwise,Tres Olivos
23:42,Boards,Passenger_2416,Castellana,Train 2,clockwise,Paco de Lucia
23:42,Boards,Passenger_2418,Castellana,Train 2,clockwise,Pinar de Chamartin
23:42,Arrives,Train 5,Castellana,Train 5,counterclockwise,
23:42,Alights,Passenger_2399,Castellana,Train 5,counterclockwise,Castellana
23:42,Arrives,Passenger_2420,Tres Olivos,,,Montecarmelo
23:43,Arrives,Train 1,Chamartin (station),Train 1,clockwise,
23:43,Alights,Passenger_2311,Chamartin (station),Train 1,clockwise,Chamartin (station)
23:43,Alights,Passenger_2315,Chamartin (station),Train 1,clockwise,Chamartin (station)
23:43,Alights,Passenger_2336,Chamartin (station),Train 1,clockwise,Chamartin (station)
23:43,Alights,Passenger_2357,Chamartin (station),Train 1,clockwise,Chamartin (station)
23:43,Arrives,Train 3,Montecarmelo,Train 3,clockwise,
23:43,Alights,Passenger_2406,Montecarmelo,Train 3,clockwise,Montecarmelo
23:43,Boards,Passenger_2412,Montecarmelo,Train 3,clockwise,Mirasierra
23:43,Boards,Passenger_2417,Montecarmelo,Train 3,clockwise,Paco de Lucia
23:43,Arrives,Train 6,Sanchinarro,Train 6,counterclockwise,
23:43,Alights,Passenger_2329,Sanchinarro,Train 6,counterclockwise,Sanchinarro
23:43,Alights,Passenger_2338,Sanchinarro,Train 6,counterclockwise,Sanchinarro
23:43,Boards,Passenger_2414,Sanchinarro,Train 6,counterclockwise,Montecarmelo
23:43,Arrives,Passenger_2421,Castellana,,,Las Tablas
23:43,Arrives,Passenger_2422,Chamartin (station),,,Pinar de Chamartin
23:43,Arrives,Passenger_2423,Las Tablas,,,Castellana
23:43,Arrives,Passenger_2424,Mirasierra,,,Castellana
23:44,Arrives,Train 4,Tres Olivos,Train 4,counterclockwise,
23:44,Alights,Passenger_2304,Tres Olivos,Train 4,counterclockwise,Tres Olivos
23:44,Alights,Passenger_2335,Tres Olivos,Train 4,counterclockwise,Tres Olivos
23:44,Alights,Passenger_2340,Tres Olivos,Train 4,counterclockwise,Tres Olivos
23:44,Alights,Passenger_2353,Tres Olivos,Train 4,counterclockwise,Tres Olivos
23:44,Boards,Passenger_2365,Tres Olivos,Train 4,counterclockwise,Montecarmelo
23:44,Boards,Passenger_2369,Tres Olivos,Train 4,counterclockwise,Chamartin (station)
23:44,Boards,Passenger_2375,Tres Olivos,Train 4,counterclockwise,Castellana
23:44,Boards,Passenger_2385,Tres Olivos,Train 4,counterclockwise,Castellana
23:44,Boards,Passenger_2386,Tres Olivos,Train 4,counterclockwise,Chamartin (station)
23:44,Boards,Passenger_2391,Tres Olivos,Train 4,counterclockwise,Mirasierra
23:44,Boards,Passenger_2409,Tres Olivos,Train 4,counterclockwise,Montecarmelo
23:44,Boards,Passenger_2419,Tres Olivos,Train 4,counterclockwise,La Moraleja
23:44,Boards,Passenger_2420,Tres Olivos,Train 4,counterclockwise,Montecarmelo
23:45,Arrives,Train 2,Chamartin (station),Train 2,clockwise,
23:45,Alights,Passenger_2390,Chamartin (station),Train 2,clockwise,Chamartin (station)
23:45,Arrives,Train 3,Mirasierra,Train 3,clockwise,
23:45,Alights,Passenger_2401,Mirasierra,Train 3,clockwise,Mirasierra
23:45,Alights,Passenger_2412,Mirasierra,Train 3,clockwise,Mirasierra
23:45,Boards,Passenger_2393,Mirasierra,Train 3,clockwise,Pinar de Chamartin
23:45,Boards,Passenger_2394,Mirasierra,Train 3,clockwise,Pinar de Chamartin
23:45,Boards,Passenger_2395,Mirasierra,Train 3,clockwise,Castellana
23:45,Boards,Passenger_2404,Mirasierra,Train 3,clockwise,Tres Olivos
23:45,Boards,Passenger_2410,Mirasierra,Train 3,clockwise,Montecarmelo
23:45,Boards,Passenger_2424,Mirasierra,Train 3,clockwise,Castellana
23:45,Arrives,Train 6,Pinar de Chamartin,Train 6,counterclockwise,
23:45,Alights,Passenger_2374,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
23:45,Arrives,Passenger_2425,Tres Olivos,,,Mirasierra
23:45,Arrives,Passenger_2426,Tres Olivos,,,Mirasierra
23:45,Arrives,Passenger_2427,Las Tablas,,,Mirasierra
23:46,Arrives,Train 4,Las Tablas,Train 4,counterclockwise,
23:46,Arrives,Passenger_2428,Pinar de Chamartin,,,Castellana
23:47,Arrives,Train 5,Paco de Lucia,Train 5,counterclockwise,
23:47,Boards,Passenger_2411,Paco de Lucia,Train 5,counterclockwise,Montecarmelo
23:47,Arrives,Train 1,Pinar de Chamartin,Train 1,clockwise,
23:47,Arrives,Passenger_2429,Paco de Lucia,,,Chamartin (station)
23:47,Arrives,Passenger_2430,Sanchinarro,,,Montecarmelo
23:48,Arrives,Passenger_2431,Tres Olivos,,,La Moraleja
23:48,Arrives,Passenger_2432,Mirasierra,,,Pinar de Chamartin
23:48,Arrives,Passenger_2433,Tres Olivos,,,Pinar de Chamartin
23:49,Arrives,Train 2,Pinar de Chamartin,Train 2,clockwise,
23:49,Alights,Passenger_2403,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
23:49,Alights,Passenger_2418,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
23:49,Arrives,Train 3,Paco de Lucia,Train 3,clockwise,
23:49,Alights,Passenger_2417,Paco de Lucia,Train 3,clockwise,Paco de Lucia
23:49,Arrives,Train 1,Sanchinarro,Train 1,clockwise,
23:49,Arrives,Passenger_2434,Las Tablas,,,Chamartin (station)
23:49,Arrives,Passenger_2435,Las Tablas,,,Pinar de Chamartin
23:49,Arrives,Passenger_2436,Las Tablas,,,Pinar de Chamartin
23:50,Arrives,Passenger_2437,Mirasierra,,,Montecarmelo
23:50,Arrives,Passenger_2438,Chamartin (station),,,Las Tablas
23:51,Arrives,Train 4,La Moraleja,Train 4,counterclockwise,
23:51,Alights,Passenger_2419,La Moraleja,Train 4,counterclockwise,La Moraleja
23:51,Arrives,Train 5,Mirasierra,Train 5,counterclockwise,
23:51,Arrives,Train 6,Chamartin (station),Train 6,counterclockwise,
23:51,Boards,Passenger_2422,Chamartin (station),Train 6,counterclockwise,Pinar de Chamartin
23:51,Boards,Passenger_2438,Chamartin (station),Train 6,counterclockwise,Las Tablas
23:51,Arrives,Train 2,Sanchinarro,Train 2,clockwise,
23:51,Alights,Passenger_2341,Sanchinarro,Train 2,clockwise,Sanchinarro
23:51,Alights,Passenger_2387,Sanchinarro,Train 2,clockwise,Sanchinarro
23:51,Alights,Passenger_2361,Sanchinarro,Train 2,clockwise,Sanchinarro
23:51,Alights,Passenger_2381,Sanchinarro,Train 2,clockwise,Sanchinarro
23:51,Alights,Passenger_2382,Sanchinarro,Train 2,clockwise,Sanchinarro
23:52,Arrives,Train 1,La Moraleja,Train 1,clockwise,
